Eval_Point,BERT_Uniqueness_R,BERT_Redundancy_R,DistilBERT_Uniqueness_R,DistilBERT_Redundancy_R,RoBERTa_Uniqueness_R,RoBERTa_Redundancy_R,ALBERT_Uniqueness_R,ALBERT_Redundancy_R,XLNet_Uniqueness_R,XLNet_Redundancy_R
Sample 4 $\theta=0.30$,0.05840014903546675,5.551115123125783e-16,0.17407657613611027,1.6653345369377348e-16,0.006034046823713224,3.3306690738754696e-16,0.07114024426487808,5.551115123125783e-16,0.07533097662941868,2.220446049250313e-16
Sample 4 $\theta=0.40$,0.08158394205418218,6.661338147750939e-16,0.05435913774933604,2.220446049250313e-16,0.008334625733538603,3.3306690738754696e-16,0.2073734398484861,3.885780586188048e-16,0.09384075813319503,1.1102230246251565e-16
Sample 4 $\theta=0.50$,0.08264864088787438,6.661338147750939e-16,0.12542415436875226,1.6653345369377348e-16,0.009732739934011136,3.3306690738754696e-16,0.1690649451968853,3.885780586188048e-16,0.0974766641354119,1.1102230246251565e-16
Sample 4 $\theta=0.60$,0.6178309941330183,3.608224830031759e-16,0.009036470418088693,3.3306690738754696e-16,0.2842683312868812,1.3322676295501878e-15,0.0528399460434838,3.3306690738754696e-16,0.19657771277799474,6.661338147750939e-16
Sample 4 $\theta=0.70$,0.36852792208937424,7.771561172376096e-16,0.004252885423916386,3.3306690738754696e-16,0.2546872446322861,1.4988010832439613e-15,0.06382259720165884,2.7755575615628914e-16,0.03627147693281313,1.6653345369377348e-16
Sample 4 $\theta=0.80$,0.08431464554240597,5.551115123125783e-16,0.4283934073893448,2.498001805406602e-16,0.008180559647199104,4.440892098500626e-16,0.005474600785048134,4.440892098500626e-16,0.1154748482730823,0.0
Sample 4 $\theta=0.90$,0.12099848942538671,5.551115123125783e-16,0.12035820457868712,4.440892098500626e-16,0.07596878033290289,2.220446049250313e-16,0.1720867751952343,2.7755575615628914e-16,0.10717965357331305,9.992007221626409e-16
Sample 5 $\theta=0.00$,0.0025918768369393996,5.551115123125783e-16,0.5741406406211915,1.6653345369377348e-16,0.00034026047956947636,5.551115123125783e-16,0.32183540606998773,7.771561172376096e-16,0.03704791380174588,4.440892098500626e-16
Sample 5 $\theta=0.10$,0.0006710599286920971,5.551115123125783e-16,0.6497176343941812,2.7755575615628914e-16,0.0002365949040534776,5.551115123125783e-16,0.37032699278065206,7.771561172376096e-16,0.0396521061906715,4.440892098500626e-16
Sample 5 $\theta=0.20$,0.0028393890801907684,5.551115123125783e-16,0.6346553157715966,2.7755575615628914e-16,0.0004731157215088766,5.551115123125783e-16,0.35493603266601326,7.771561172376096e-16,0.04141881767201139,4.440892098500626e-16
Sample 5 $\theta=0.30$,0.07929415495610603,6.661338147750939e-16,0.024916391165494045,2.7755575615628914e-16,0.008711104045259987,3.3306690738754696e-16,0.22652429815222286,3.885780586188048e-16,0.09488687650079408,1.1102230246251565e-16
Sample 5 $\theta=0.40$,0.08014481860631018,6.661338147750939e-16,0.13981089654393936,1.1102230246251565e-16,0.009403818668280883,3.3306690738754696e-16,0.16072512752510693,3.885780586188048e-16,0.10046843787392179,1.1102230246251565e-16
Sample 5 $\theta=0.50$,0.12637110039862898,3.3306690738754696e-16,0.04676616264315542,2.7755575615628914e-16,0.08759961953852646,2.220446049250313e-16,0.17239431865746235,3.885780586188048e-16,0.13723992634055648,1.1102230246251565e-16
Sample 5 $\theta=0.60$,0.1441552530993322,6.661338147750939e-16,0.23200508253541563,2.7755575615628914e-17,0.11979251636778732,1.1102230246251565e-15,0.0912215055604444,4.440892098500626e-16,0.18319761968242543,3.3306690738754696e-16
Sample 5 $\theta=0.70$,0.1420540164008658,6.661338147750939e-16,0.18854311149066427,5.551115123125783e-17,0.11665845389381801,8.881784197001252e-16,0.10723672477024127,4.440892098500626e-16,0.1729027309275053,3.3306690738754696e-16
Sample 5 $\theta=0.80$,0.13380866031034566,6.661338147750939e-16,0.3298491365510386,1.249000902703301e-16,0.06627592255396597,0.0,0.02234915414101657,3.885780586188048e-16,0.036901337577191384,6.661338147750939e-16
Sample 5 $\theta=0.90$,0.530436732346608,3.608224830031759e-16,0.370971706039807,2.0816681711721685e-16,0.4032406650487282,1.7763568394002505e-15,0.23885670165067813,3.3306690738754696e-16,0.02722147541332076,3.3306690738754696e-16
Sample 6 $\theta=0.00$,0.00028407417611846794,4.423544863740858e-17,0.7535319150097827,9.992007221626409e-16,0.00023117508370053882,3.0054084221298183e-16,0.43028765827588783,6.591949208711867e-17,0.04628958969954248,2.0057740190981832e-16
Sample 6 $\theta=0.10$,0.0009323293593859134,3.5561831257524545e-17,0.5766853733727056,7.771561172376096e-16,0.00022239419194903989,2.3158558404290375e-16,0.32869840143378576,5.0306980803327406e-17,0.03677613519851994,1.6089560239684886e-16
Sample 6 $\theta=0.20$,0.002580332001602832,4.597017211338539e-17,0.7296818898316718,9.992007221626409e-16,0.0008126528801718838,2.875304161431558e-16,0.41640008352379493,6.245004513516506e-17,0.04608567657371928,2.0122792321330962e-16
Sample 6 $\theta=0.30$,0.11900657973596807,6.661338147750939e-16,0.01332182854948194,3.3306690738754696e-16,0.027323289204830847,5.551115123125783e-16,0.23513456395180876,3.885780586188048e-16,0.0922190788908459,1.1102230246251565e-16
Sample 6 $\theta=0.40$,0.05537923568611329,2.0816681711721685e-17,0.24519620176109663,5.551115123125783e-16,0.00958352272743426,9.80118763926896e-17,0.04886271900636119,2.220446049250313e-16,0.09046313400209846,4.618701254788249e-16
Sample 6 $\theta=0.50$,0.1792260161968653,5.551115123125783e-16,0.15095702485846985,4.440892098500626e-16,0.4324956384796306,2.3869795029440866e-15,0.22586232108714144,3.3306690738754696e-16,0.4056195366197408,1.5543122344752192e-15
Sample 6 $\theta=0.60$,0.1819884953689609,2.220446049250313e-16,0.27358908665541354,7.771561172376096e-16,0.07863600227234135,2.220446049250313e-16,0.33266397974555384,3.885780586188048e-16,0.15279603533044472,2.220446049250313e-16
Sample 6 $\theta=0.70$,0.07288524111838068,6.661338147750939e-16,0.11688590148640293,5.551115123125783e-16,0.011144606726440243,1.1102230246251565e-16,0.3034053437958597,3.885780586188048e-16,0.08560588848664252,1.1102230246251565e-16
Sample 6 $\theta=0.80$,0.05703566785197042,1.214306433183765e-17,0.3473409415737506,6.661338147750939e-16,0.00453078291177338,1.6306400674181987e-16,0.011953019890409922,2.220446049250313e-16,0.09915785368902065,5.030698080332741e-16
Sample 6 $\theta=0.90$,0.17914092605444298,1.6653345369377348e-16,0.43452930086510494,8.881784197001252e-16,0.1609522604499405,8.881784197001252e-16,0.28662910698979105,2.7755575615628914e-16,0.03774905979773213,4.440892098500626e-16
Sample 7 $\theta=0.00$,0.0021106018085589318,5.551115123125783e-16,0.5873585224022394,1.6653345369377348e-16,0.0015230219765858255,5.551115123125783e-16,0.33328745641586366,7.771561172376096e-16,0.034364620625847886,4.440892098500626e-16
Sample 7 $\theta=0.10$,0.005155677271539649,5.551115123125783e-16,0.5250330284165822,1.6653345369377348e-16,0.00903216322122713,4.440892098500626e-16,0.2881479132921403,7.771561172376096e-16,0.034397135753537755,4.440892098500626e-16
Sample 7 $\theta=0.20$,0.08526004325465741,5.551115123125783e-16,0.07905593197192595,2.7755575615628914e-16,0.0033435026335461027,3.3306690738754696e-16,0.13896370580604267,4.440892098500626e-16,0.06859421478376049,2.220446049250313e-16
Sample 7 $\theta=0.30$,0.395808201509043,8.881784197001252e-16,0.04555888173882572,3.3306690738754696e-16,0.3229609674185897,1.8318679906315083e-15,0.12500506609948392,2.7755575615628914e-16,0.11036868604112915,1.1102230246251565e-16
Sample 7 $\theta=0.40$,0.08563839287434094,6.661338147750939e-16,0.02772661123906489,3.3306690738754696e-16,0.014842072515116822,2.220446049250313e-16,0.25596816884835816,3.885780586188048e-16,0.08013105183049618,2.220446049250313e-16
Sample 7 $\theta=0.50$,0.5540588978690368,7.771561172376096e-16,0.1747195564346663,1.1102230246251565e-16,0.015518818704014226,3.885780586188048e-16,0.07541321152821262,3.3306690738754696e-16,0.3651121734121323,2.1649348980190553e-15
Sample 7 $\theta=0.60$,0.09784714160003682,5.551115123125783e-16,0.2316003206696145,0.0,0.037317806800214015,3.3306690738754696e-16,0.09594739037387456,4.440892098500626e-16,0.055518038381568324,3.3306690738754696e-16
Sample 7 $\theta=0.70$,0.1570673660701024,6.661338147750939e-16,0.4000430960142561,1.8735013540549517e-16,0.14887970189338406,3.3306690738754696e-16,0.02684897741054304,4.440892098500626e-16,0.11258767650333301,1.1102230246251565e-15
Sample 7 $\theta=0.80$,0.18941378070684967,6.661338147750939e-16,0.3865323300134844,1.8041124150158794e-16,0.08881310035550971,0.0,0.024996738209942415,4.440892098500626e-16,0.07817655936133672,9.992007221626409e-16
Sample 7 $\theta=0.90$,0.31804301853003214,7.771561172376096e-16,0.4176069430429219,1.9081958235744878e-16,0.1997473176935738,5.551115123125783e-16,0.09950086755651233,3.885780586188048e-16,0.3253862946235625,2.1094237467877974e-15
Sample 8 $\theta=0.00$,0.1583967536330668,1.1449174941446927e-16,0.09798181167031028,3.885780586188048e-16,0.2222378991824945,1.1934897514720433e-15,0.056785071099440865,1.6653345369377348e-16,0.19773544474281363,1.01871636126738e-15
Sample 8 $\theta=0.10$,0.04159314026682133,1.3877787807814457e-17,0.11152895820444914,3.3306690738754696e-16,0.0124992839991203,1.3877787807814457e-16,0.07325243456270986,1.6653345369377348e-16,0.08085055934555238,4.215378046623641e-16
Sample 8 $\theta=0.20$,0.03455737470292304,6.938893903907228e-18,0.4828408857782783,6.661338147750939e-16,0.07912191301677982,5.967448757360216e-16,0.28204213497710146,3.122502256758253e-17,0.0829713627259577,4.0766001685454967e-16
Sample 8 $\theta=0.30$,0.23625790213910502,1.249000902703301e-16,0.22619208182300843,4.996003610813204e-16,0.5062597742431801,2.55351295663786e-15,0.10803362566154245,1.6653345369377348e-16,0.38489732919106395,1.9984014443252818e-15
Sample 8 $\theta=0.40$,0.6820735558725514,1.1102230246251565e-15,0.058871082817285314,1.6653345369377348e-16,0.5635044693139086,3.101685575046531e-15,0.021853050863915313,2.7755575615628914e-16,0.1289894721179976,2.7755575615628914e-16
Sample 8 $\theta=0.50$,0.30263014896714124,8.881784197001252e-16,0.027042060548117752,3.3306690738754696e-16,0.11675040467690934,9.992007221626409e-16,0.19208985085406416,2.7755575615628914e-16,0.01580956299413283,4.440892098500626e-16
Sample 8 $\theta=0.60$,0.04200402342829064,1.1102230246251565e-16,0.031941585275436946,2.7755575615628914e-16,0.053985308609902694,2.40692882291782e-16,0.1500401065052313,2.220446049250313e-16,0.08879507143261536,4.9439619065339e-16
Sample 8 $\theta=0.70$,0.2704808698529466,0.0,0.24805839660968337,8.326672684688674e-17,0.19344134216266323,7.771561172376096e-16,0.1297499649439069,3.3306690738754696e-16,0.01967984979940829,2.220446049250313e-16
Sample 8 $\theta=0.80$,0.10841486127927547,1.6653345369377348e-16,0.2704881907822498,8.326672684688674e-17,0.21533940435961102,8.881784197001252e-16,0.11629788640985783,3.3306690738754696e-16,0.1038190910124348,8.326672684688674e-16
Sample 8 $\theta=0.90$,0.0010697730483125167,8.326672684688674e-17,0.24645837305643742,1.1102230246251565e-16,0.13558424553530643,7.91033905045424e-16,0.2744034759380207,2.7755575615628914e-16,0.06879736117795657,2.220446049250313e-16
Sample 9 $\theta=0.00$,0.0017129881415526987,6.7220534694101275e-18,0.13074678202439882,1.942890293094024e-16,0.0013083906939656918,5.898059818321144e-17,0.07234850044111002,6.938893903907228e-18,0.009692492400385201,4.401860820291148e-17
Sample 9 $\theta=0.10$,0.00971723556457995,1.0842021724855044e-17,0.31002959688329235,4.440892098500626e-16,0.012757875534920058,1.8735013540549517e-16,0.1739603548776243,1.9081958235744878e-17,0.027333521438450845,1.2663481374630692e-16
Sample 9 $\theta=0.20$,0.00697803240360328,1.3877787807814457e-17,0.2968981122128752,3.885780586188048e-16,0.007445623999969057,1.5612511283791264e-16,0.1663368990600742,1.734723475976807e-17,0.0230569227173327,1.0668549377257364e-16
Sample 9 $\theta=0.30$,0.05880109769040061,3.469446951953614e-17,0.013978150655036048,2.7755575615628914e-16,0.0105309732957828,8.673617379884035e-19,0.1794919186527636,2.220446049250313e-16,0.0717953531252293,3.7990444123892075e-16
Sample 9 $\theta=0.40$,0.09934595147823519,6.418476861114186e-17,0.0370286351343162,2.220446049250313e-16,0.07292523466374792,3.434752482434078e-16,0.19120381857259544,2.220446049250313e-16,0.03831444422848357,1.3877787807814457e-16
Sample 9 $\theta=0.50$,0.07244677390829043,4.423544863740858e-17,0.07073489928138521,3.3306690738754696e-16,0.024553255851370557,4.85722573273506e-17,0.14430401298132317,2.220446049250313e-16,0.048660455967156874,2.636779683484747e-16
Sample 9 $\theta=0.60$,0.6801553108877706,8.881784197001252e-16,0.2843335895890104,1.1102230246251565e-16,0.2834123012383461,1.7486012637846216e-15,0.15724100620967552,3.3306690738754696e-16,0.18318575411583188,1.2212453270876722e-15
Sample 9 $\theta=0.70$,0.36974275532666845,7.771561172376096e-16,0.08992043807147404,3.3306690738754696e-16,0.36303063952208503,1.9984014443252818e-15,0.10557747335035306,2.7755575615628914e-16,0.13896314882953825,3.3306690738754696e-16
Sample 9 $\theta=0.80$,0.2181754018183742,5.551115123125783e-17,0.1683553380951921,5.551115123125783e-17,0.3289323366226373,1.6653345369377348e-15,0.14029194385671095,3.3306690738754696e-16,0.2033659026916595,1.2212453270876722e-15
Sample 9 $\theta=0.90$,0.07780296867098924,2.220446049250313e-16,0.09718456429815758,3.3306690738754696e-16,0.15994391875993075,6.661338147750939e-16,0.1092776484953295,2.7755575615628914e-16,0.08043676393930133,7.771561172376096e-16
Sample 10 $\theta=0.00$,5.813151306521824e-05,5.551115123125783e-16,0.3491476544892008,2.220446049250313e-16,0.00016371723814767591,4.440892098500626e-16,0.20055825760432477,6.661338147750939e-16,0.020541997159654768,5.551115123125783e-16
Sample 10 $\theta=0.10$,0.0003171883444034185,5.551115123125783e-16,0.42429014900987194,1.1102230246251565e-16,0.00022848516403817243,4.440892098500626e-16,0.24387795507215848,7.771561172376096e-16,0.02500941732694839,5.551115123125783e-16
Sample 10 $\theta=0.20$,0.0001641209501597185,5.551115123125783e-16,0.37854786002569674,1.1102230246251565e-16,0.0003250496641354905,4.440892098500626e-16,0.21753638723835111,6.661338147750939e-16,0.02188941753483542,5.551115123125783e-16
Sample 10 $\theta=0.30$,0.08168693419002537,6.661338147750939e-16,0.06791736826023298,4.440892098500626e-16,0.00859303815717094,3.3306690738754696e-16,0.27802460087056713,3.885780586188048e-16,0.08653039074531654,2.220446049250313e-16
Sample 10 $\theta=0.40$,0.08310525490722542,6.661338147750939e-16,0.216523684167146,6.661338147750939e-16,0.008875713302233912,2.220446049250313e-16,0.36650894983410354,3.885780586188048e-16,0.07847695734999538,2.220446049250313e-16
Sample 10 $\theta=0.50$,0.08246562778657607,6.661338147750939e-16,0.1485826314928873,5.551115123125783e-16,0.009071131897679496,2.220446049250313e-16,0.3269163753398958,3.885780586188048e-16,0.08238772506480241,2.220446049250313e-16
Sample 10 $\theta=0.60$,0.08223024536053913,5.551115123125783e-16,0.2849383832447755,5.551115123125783e-17,0.009323766716655135,4.440892098500626e-16,0.0776674533200753,4.440892098500626e-16,0.10781251381275214,1.1102230246251565e-16
Sample 10 $\theta=0.70$,0.16419859239009105,7.771561172376096e-16,0.051160403189067394,4.440892098500626e-16,0.15881491221230604,4.440892098500626e-16,0.2286040006224881,3.3306690738754696e-16,0.1574712857452748,1.3322676295501878e-15
Sample 10 $\theta=0.80$,0.08712738043286727,6.661338147750939e-16,0.25750905921548894,6.661338147750939e-16,0.012352964760628637,1.1102230246251565e-16,0.38828257623639595,3.885780586188048e-16,0.06825551276336084,2.220446049250313e-16
Sample 10 $\theta=0.90$,0.06228430097660842,5.551115123125783e-16,0.07145054268273004,2.7755575615628914e-16,0.17052697863032684,5.551115123125783e-16,0.05530788924497254,2.7755575615628914e-16,0.15613856022137929,1.2212453270876722e-15
Sample 11 $\theta=0.00$,0.9338682918679815,1.2212453270876722e-15,0.13073750281216806,2.7755575615628914e-16,0.34386649687785686,1.942890293094024e-15,0.2480453715444445,2.2551405187698492e-17,0.21982222761922998,1.3634926521177704e-15
Sample 11 $\theta=0.10$,0.7737284277315838,9.992007221626409e-16,0.35297869072119226,5.551115123125783e-16,0.28558638622818466,1.5144135945277526e-15,0.34518642308418623,1.734723475976807e-18,0.19646886104236208,1.1900203045200897e-15
Sample 11 $\theta=0.20$,0.5710947822445768,7.771561172376096e-16,0.33098348850320386,5.551115123125783e-16,0.21079984284080247,1.0824674490095276e-15,0.2689098743434217,1.3877787807814457e-17,0.1667884088295841,9.857566152238206e-16
Sample 11 $\theta=0.30$,0.18626033700678782,3.3306690738754696e-16,0.11021836792310447,1.6653345369377348e-16,0.08183144377014318,4.85722573273506e-16,0.19457680487809673,2.220446049250313e-16,0.13268918918717504,7.73686670285656e-16
Sample 11 $\theta=0.40$,0.07767129209224732,6.661338147750939e-16,0.037974593992168904,2.7755575615628914e-16,0.023821928154005967,2.220446049250313e-16,0.2145067807410097,3.885780586188048e-16,0.07798702408173108,2.220446049250313e-16
Sample 11 $\theta=0.50$,0.2512022351400788,3.885780586188048e-16,0.2614263499658243,1.1102230246251565e-16,0.09123189944393287,6.106226635438361e-16,0.27136921556112714,2.7755575615628914e-16,0.1550189560375487,9.072603779358701e-16
Sample 11 $\theta=0.60$,0.3443324389386675,0.0,0.07984511248881232,2.220446049250313e-16,0.11402210196983398,3.3306690738754696e-16,0.04228526723523385,3.3306690738754696e-16,0.19787383351250598,5.551115123125783e-16
Sample 11 $\theta=0.70$,0.36407643978140414,1.942890293094024e-16,0.09631735775368966,1.6653345369377348e-16,0.14851679268968798,6.661338147750939e-16,0.07646707331239855,2.7755575615628914e-16,0.10416074538524417,3.3306690738754696e-16
Sample 11 $\theta=0.80$,0.17201131228186073,2.220446049250313e-16,0.04676028846389346,2.7755575615628914e-16,0.30585295305891047,1.4432899320127035e-15,0.07175449607346085,3.3306690738754696e-16,0.12532547158631757,9.992007221626409e-16
Sample 11 $\theta=0.90$,0.5476820789198662,4.0245584642661925e-16,0.3453027998089861,1.8041124150158794e-16,0.4308751660822468,1.9984014443252818e-15,0.23266352082379216,3.3306690738754696e-16,0.05073197872262336,4.996003610813204e-16
Sample 12 $\theta=0.00$,0.0005018886306892877,1.3010426069826053e-17,0.22953402192082428,3.0531133177191805e-16,0.00015085819259225705,9.280770596475918e-17,0.13050846502318383,1.9081958235744878e-17,0.014274258527235467,6.21247844834194e-17
Sample 12 $\theta=0.10$,4.737385968391463e-05,2.3201926491189795e-17,0.400562315106685,5.551115123125783e-16,1.7266558669832774e-05,1.603535013106061e-16,0.22960630916861446,3.642919299551295e-17,0.024023051118861605,1.0364972768961422e-16
Sample 12 $\theta=0.20$,0.002546139617174424,2.42861286636753e-17,0.3642168458039472,4.996003610813204e-16,0.0018301341807989537,1.3530843112619095e-16,0.20950491364231705,3.209238430557093e-17,0.0213262982960529,9.324138683375338e-17
Sample 12 $\theta=0.30$,0.06523825845875984,4.83554168928535e-17,0.023806046282506876,2.220446049250313e-16,0.006544134069800728,8.023096076392733e-18,0.2053978310805806,2.220446049250313e-16,0.07180407617879543,3.7708551559045844e-16
Sample 12 $\theta=0.40$,0.10421677097560655,5.551115123125783e-17,0.0504477851753144,1.6653345369377348e-16,0.029630507894479075,1.3877787807814457e-16,0.1891344133855501,2.220446049250313e-16,0.0038234543060906567,4.163336342344337e-17
Sample 12 $\theta=0.50$,0.12374380103474536,9.020562075079397e-17,0.019537701929421614,2.220446049250313e-16,0.05622472591528833,3.191891195797325e-16,0.18665557184003356,2.220446049250313e-16,0.08387937173339383,4.579669976578771e-16
Sample 12 $\theta=0.60$,0.6887756987258671,4.163336342344337e-16,0.12350904964567289,1.6653345369377348e-16,0.3611769714269383,1.6653345369377348e-15,0.003477140032712045,3.3306690738754696e-16,0.185938806870937,5.551115123125783e-16
Sample 12 $\theta=0.70$,0.13035147050775386,6.661338147750939e-16,0.09972131200267065,1.6653345369377348e-16,0.02043965973955042,4.440892098500626e-16,0.10436563133615262,3.3306690738754696e-16,0.039318619446349956,3.3306690738754696e-16
Sample 12 $\theta=0.80$,0.027725885009899254,5.551115123125783e-16,0.18320196040029313,6.661338147750939e-16,0.2605901814795528,1.2212453270876722e-15,0.2039399259464202,2.7755575615628914e-16,0.23863572635530317,1.5543122344752192e-15
Sample 12 $\theta=0.90$,0.27617466945258773,7.771561172376096e-16,0.14134423225343884,1.6653345369377348e-16,0.13242077345513104,3.3306690738754696e-16,0.07078963205040456,3.3306690738754696e-16,0.23250663003778094,1.6653345369377348e-15
Sample 13 $\theta=0.00$,0.00016190854925268727,5.551115123125783e-16,0.4594428329638309,0.0,0.0001328576006298654,4.440892098500626e-16,0.26357324492687384,7.771561172376096e-16,0.027170149406176014,5.551115123125783e-16
Sample 13 $\theta=0.10$,0.0015812393787050238,5.551115123125783e-16,0.47992582870226597,0.0,0.0025342867121744828,4.440892098500626e-16,0.2756867274674488,7.771561172376096e-16,0.029901839085513804,4.440892098500626e-16
Sample 13 $\theta=0.20$,0.0012450513870129187,5.551115123125783e-16,0.6758740871428387,3.3306690738754696e-16,0.0005052077562124335,5.551115123125783e-16,0.38851543877014194,7.771561172376096e-16,0.040216504254296126,4.440892098500626e-16
Sample 13 $\theta=0.30$,0.07757359269143937,6.661338147750939e-16,0.06365867650589585,2.220446049250313e-16,0.008950043263918128,3.3306690738754696e-16,0.19368182922766086,4.440892098500626e-16,0.09112016454443461,1.1102230246251565e-16
Sample 13 $\theta=0.40$,0.0816442463041337,6.661338147750939e-16,0.35232604120931127,8.881784197001252e-16,0.00958242971662715,2.220446049250313e-16,0.4429272790250338,3.885780586188048e-16,0.06970984383930545,2.220446049250313e-16
Sample 13 $\theta=0.50$,0.07954219078408054,6.661338147750939e-16,0.03936274212006213,2.7755575615628914e-16,0.00989431591105916,3.3306690738754696e-16,0.21797286930306314,3.885780586188048e-16,0.09414904123651091,1.1102230246251565e-16
Sample 13 $\theta=0.60$,0.16266930847414796,3.3306690738754696e-16,0.21326123694074556,6.661338147750939e-16,0.198895284068224,8.881784197001252e-16,0.22471659702522195,2.7755575615628914e-16,0.0330108130175879,5.551115123125783e-16
Sample 13 $\theta=0.70$,0.08110570533926087,2.220446049250313e-16,0.3006085355156313,6.661338147750939e-16,0.03689596168174114,2.220446049250313e-16,0.2211629072386041,2.7755575615628914e-16,0.03570048123248171,1.1102230246251565e-16
Sample 13 $\theta=0.80$,0.04416352347868302,3.3306690738754696e-16,0.4023597071911478,7.771561172376096e-16,0.04269893171323447,1.1102230246251565e-16,0.32215072241094256,2.7755575615628914e-16,0.02479607904496106,2.220446049250313e-16
Sample 13 $\theta=0.90$,0.17097494751478726,2.220446049250313e-16,0.4040881883464588,7.771561172376096e-16,0.17447758607017905,8.881784197001252e-16,0.3064649828391477,2.7755575615628914e-16,0.03120336948914193,5.551115123125783e-16
Sample 14 $\theta=0.00$,0.005635871634868228,5.551115123125783e-16,0.825404916751698,4.996003610813204e-16,0.0031487907255636216,6.661338147750939e-16,0.4625167256248798,7.771561172376096e-16,0.04917460927713291,4.440892098500626e-16
Sample 14 $\theta=0.10$,0.007600924356285899,5.551115123125783e-16,0.6879389038619297,3.3306690738754696e-16,0.008532486949245355,4.440892098500626e-16,0.38310121793301455,7.771561172376096e-16,0.0342425890560929,4.440892098500626e-16
Sample 14 $\theta=0.20$,0.03148391225311542,5.551115123125783e-16,0.6296424152007055,2.7755575615628914e-16,0.020268056362518605,6.661338147750939e-16,0.3482586451857399,7.771561172376096e-16,0.044301806349251516,4.440892098500626e-16
Sample 14 $\theta=0.30$,0.10337340175508469,6.661338147750939e-16,0.107331044126942,2.220446049250313e-16,0.0869757469533815,1.1102230246251565e-16,0.15518971158451356,3.885780586188048e-16,0.016115600853691348,6.661338147750939e-16
Sample 14 $\theta=0.40$,0.37095914871379687,0.0,0.04564997271625992,2.220446049250313e-16,0.18856075906377223,7.771561172376096e-16,0.12509044894178145,3.885780586188048e-16,0.17951652383659844,4.440892098500626e-16
Sample 14 $\theta=0.50$,0.493756774100221,2.220446049250313e-16,0.03632670421767614,2.7755575615628914e-16,0.2842593188134983,1.3322676295501878e-15,0.04172125160768675,3.3306690738754696e-16,0.10979080622406667,2.220446049250313e-16
Sample 14 $\theta=0.60$,0.09053824477672245,5.551115123125783e-16,0.2813658343235028,5.551115123125783e-17,0.026281257539590874,3.3306690738754696e-16,0.07481704784369769,4.440892098500626e-16,0.08041271227703939,2.220446049250313e-16
Sample 14 $\theta=0.70$,0.10712696730149596,5.551115123125783e-16,0.1648076492079692,1.6653345369377348e-16,0.05776030400206611,0.0,0.13400334197982366,4.440892098500626e-16,0.023072765259270267,4.440892098500626e-16
Sample 14 $\theta=0.80$,0.07816114999480617,4.440892098500626e-16,0.15710722709586472,1.6653345369377348e-16,0.28813918570812236,1.2212453270876722e-15,0.014727052067710078,3.885780586188048e-16,0.28037112456475577,1.8318679906315083e-15
Sample 14 $\theta=0.90$,0.05961001205358152,5.551115123125783e-16,0.42125126702300625,2.42861286636753e-16,0.12002215792563042,2.220446049250313e-16,0.1011877617352428,3.885780586188048e-16,0.05077587197047495,7.771561172376096e-16
Sample 15 $\theta=0.00$,0.46710143943943194,1.1102230246251565e-16,0.5586754488609305,3.608224830031759e-16,0.025495697306261444,2.220446049250313e-16,0.33907248842516124,5.551115123125783e-16,0.3385095697066658,1.2212453270876722e-15
Sample 15 $\theta=0.10$,0.015149674517046866,8.326672684688674e-17,0.061858686522538536,1.6653345369377348e-16,0.08528386023778262,4.2327252813834093e-16,0.02149028985268056,1.3877787807814457e-16,0.036505381730752184,1.1102230246251565e-16
Sample 15 $\theta=0.20$,0.0354065404092018,2.7755575615628914e-17,0.018983190722816123,2.220446049250313e-16,0.09980745487000621,4.839878497975292e-16,0.10689637778702837,1.6653345369377348e-16,0.05091454348273264,1.942890293094024e-16
Sample 15 $\theta=0.30$,0.02539729609516661,2.220446049250313e-16,0.10308582768709573,5.551115123125783e-17,0.43829517108932103,2.3314683517128287e-15,0.09254158354549319,2.220446049250313e-16,0.4248349553841568,1.887379141862766e-15
Sample 15 $\theta=0.40$,0.5357866484882976,3.191891195797325e-16,0.15403754877890102,5.551115123125783e-17,0.09112141093961812,4.440892098500626e-16,0.07130418374701408,3.885780586188048e-16,0.31996914203053334,1.3322676295501878e-15
Sample 15 $\theta=0.50$,0.005967999107200139,5.551115123125783e-16,0.07068820141872056,2.220446049250313e-16,0.06679985782511577,5.551115123125783e-16,0.06079496491614356,2.7755575615628914e-16,0.14643675196831518,3.3306690738754696e-16
Sample 15 $\theta=0.60$,0.19700230369285843,6.661338147750939e-16,0.011736760528758716,2.7755575615628914e-16,0.17853243195575375,1.2212453270876722e-15,0.1620334545487122,3.3306690738754696e-16,0.15556897861075447,2.220446049250313e-16
Sample 15 $\theta=0.70$,0.26228913171721047,6.661338147750939e-16,0.19104770977960495,5.551115123125783e-17,0.0021480866607022087,2.220446049250313e-16,0.029595219870873046,3.3306690738754696e-16,0.09113651640354192,8.881784197001252e-16
Sample 15 $\theta=0.80$,0.10518837323281405,4.440892098500626e-16,0.3307736467432939,1.1102230246251565e-16,0.13944488786116715,2.220446049250313e-16,0.0785014080171279,3.3306690738754696e-16,0.12968004785724552,1.1102230246251565e-15
Sample 15 $\theta=0.90$,0.03269321147779036,3.3306690738754696e-16,0.16901231581211767,1.1102230246251565e-16,0.17523592906535923,6.661338147750939e-16,0.009520407888958915,3.3306690738754696e-16,0.09116487016355235,8.881784197001252e-16
